name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YEL017W	0.1923	0.0173	21443.7652	0.0010	0.0000	0
YDL028C	0.4000	0.1569	1230.8819	2.0000	2.3897	1
YKL042W	0.5000	0.1119	339.3883	5.0000	3.3298	1
YDR018C	0.6667	0.1636	132.6279	0.0010	0.0000	0
YJR065C	0.3333	0.0319	9663.9242	20.0000	26.8428	1
YKR042W	0.6667	0.0532	160.0986	0.0010	0.0000	0
YDR421W	1.0000	0.1368	0.0000	0.0010	0.0000	0
YML049C	0.6667	0.0539	496.5344	6.0000	0.6033	1
YML104C	0.5000	0.1083	4457.3993	0.0010	0.0000	0
YMR005W	1.0000	0.1368	0.0000	0.0010	0.0000	1
YDL035C	0.6667	0.2222	114.4821	0.0010	0.0000	0
YER020W	0.3333	0.1000	8056.7287	0.0010	0.0000	0
YDL041W	0.6667	0.0859	651.8838	0.0010	0.0000	0
YIR002C	0.5000	0.2658	4487.6855	0.0010	0.0000	0
YDL042C	0.4000	0.0444	2537.1356	8.0000	2.0263	0
YJL076W	0.6667	0.0631	78.9076	3.0000	0.0225	1
YDR131C	0.6667	0.0262	1864.3215	0.0010	0.0000	0
YDR180W	1.0000	0.1123	0.0000	0.0010	0.0000	1
YDR386W	0.3143	0.0326	12289.3569	0.0010	0.0000	0
YDR409W	0.6667	0.0927	454.9949	0.0010	0.0000	0
YER113C	0.6667	0.0851	315.6508	0.0010	0.0000	0
YGL049C	0.6000	0.0426	1950.0562	17.0000	18.9742	0
YGR162W	0.5000	0.0612	1897.3184	33.0000	479.0190	0
YJL146W	1.0000	0.1123	0.0000	0.0010	0.0000	0
YKL155C	1.0000	0.1123	0.0000	1.0000	0.0000	0
YLL014W	1.0000	0.1123	0.0000	0.0010	0.0000	0
YMR302C	0.6667	0.0839	513.4855	2.0000	0.1355	0
YNL023C	0.4000	0.0606	2897.4120	0.0010	0.0000	0
YNL286W	1.0000	0.1123	0.0000	6.0000	0.0000	0
YDL044C	0.2222	0.0425	10289.3206	1.0000	0.0074	0
YDR505C	0.6667	0.1250	119.1183	0.0010	0.0000	1
YER086W	0.2857	0.0331	7267.0985	0.0010	0.0000	0
YLL051C	0.6667	0.2137	121.2989	0.0010	0.0000	0
YLR386W	0.1897	0.0123	50879.7803	0.0010	0.0000	0
YKR072C	0.4167	0.0412	2743.2767	0.0010	0.0000	0
YMR028W	0.6000	0.1467	395.7838	2.0000	0.8791	1
YBR226C	1.0000	0.0522	0.0000	0.0010	0.0000	0
YDR244W	0.4643	0.0412	2466.2908	0.0010	0.0000	0
YDR249C	0.5000	0.0375	1254.6449	0.0010	0.0000	0
YDR329C	0.6667	0.0410	2452.0172	0.0010	0.0000	0
YER075C	1.0000	0.0522	0.0000	0.0010	0.0000	0
YGR064W	0.5000	0.0068	6241.6948	0.0010	0.0000	0
YGR133W	0.3333	0.0399	1535.8394	0.0010	0.0000	0
YGR159C	0.5000	0.0421	4446.0088	0.0010	0.0000	1
YGR170W	1.0000	0.0522	0.0000	0.0010	0.0000	0
YGR206W	0.6667	0.0510	140.8379	0.0010	0.0000	0
YGR214W	0.5000	0.0587	3599.8679	0.0010	0.0000	0
YHL005C	0.6667	0.0175	2970.9970	0.0010	0.0000	0
YHR013C	0.2857	0.0415	2128.1166	0.0010	0.0000	0
YHR203C	1.0000	0.0522	0.0000	0.0010	0.0000	0
YIL121W	0.4000	0.0547	3551.9722	0.0010	0.0000	0
YJL174W	0.1648	0.0193	17359.4382	0.0010	0.0000	1
YKL032C	0.3929	0.0329	2355.1339	0.0010	0.0000	0
YLR191W	0.2436	0.0061	33834.1565	2.0000	0.0001	0
YLR282C	1.0000	0.0522	0.0000	0.0010	0.0000	0
YLR360W	0.3111	0.0243	8460.8027	2.0000	0.0074	0
YMR230W	1.0000	0.0522	0.0000	0.0010	0.0000	0
YMR289W	1.0000	0.0522	0.0000	0.0010	0.0000	0
YNL329C	0.2222	0.0230	9797.7028	0.0010	0.0000	0
YOR311C	1.0000	0.0522	0.0000	0.0010	0.0000	0
YPR197C	0.5000	0.0268	686.7598	0.0010	0.0000	0
YDL051W	1.0000	0.1667	0.0000	0.0010	0.0000	0
YDR395W	0.1667	0.0717	12133.8238	3.0000	1.4445	1
YDL052C	0.6667	0.0074	5675.6655	0.0010	0.0000	0
YDL056W	1.0000	0.2857	0.0000	3.0000	0.0000	0
YLR182W	0.2857	0.0368	7567.8211	7.0000	1.3670	1
YDL058W	0.6667	0.1381	72.4502	0.0010	0.0000	1
YER157W	0.2667	0.0205	6335.9792	6.0000	0.0640	1
YDL059C	0.5000	0.1085	225.2043	0.0010	0.0000	0
YFL059W	0.3778	0.0202	7924.6474	0.0010	0.0000	0
YGR049W	0.4000	0.0076	8227.3006	0.0010	0.0000	0
YDL063C	0.5000	0.1179	13145.0000	0.0010	0.0000	0
YDR381W	1.0000	0.5000	0.0000	0.0010	0.0000	1
YPL131W	0.6667	0.4000	4383.0000	0.0010	0.0000	1
YMR168C	0.5000	0.1567	617.6923	21.0000	1726.7054	1
YLR071C	0.7000	0.1016	1200.6666	7.0000	30.7582	1
YDL070W	0.3333	0.0576	2375.3651	0.0010	0.0000	0
YGL063W	0.6667	0.1818	158.3856	0.0010	0.0000	0
YLR399C	0.5000	0.0838	468.0516	0.0010	0.0000	0
YDL071C	0.3333	0.1304	4889.3043	0.0010	0.0000	0
YDR183W	0.5714	0.0495	8273.9377	0.0010	0.0000	0
YEL068C	0.4000	0.0083	9045.4463	0.0010	0.0000	0
YFL017C	0.2222	0.0120	19225.6289	0.0010	0.0000	1
YGR269W	0.5000	0.0074	1819.2338	0.0010	0.0000	0
YNL155W	0.6667	0.2500	408.5678	0.0010	0.0000	0
YOL069W	0.1852	0.0346	23796.5421	38.0000	348.1068	1
YDL076C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YLR098C	0.4000	0.0244	14462.9442	0.0010	0.0000	0
YDR080W	0.8000	0.0353	33.6588	4.0000	0.0027	0
YDL081C	0.2500	0.0070	15467.5995	6.0000	0.0020	0
YLR340W	0.6000	0.0892	1029.3604	18.0000	228.3467	1
YDL084W	0.6667	0.2444	72.3792	2.0000	1.3783	1
YPR057W	0.6667	0.0659	1108.5280	2.0000	0.1112	0
YDL085W	0.6667	0.0335	107.7960	0.0010	0.0000	0
YGR139W	0.5000	0.0130	2664.0976	0.0010	0.0000	0
YDL088C	1.0000	0.0820	0.0000	3.0000	0.0000	0
YML031W	0.5000	0.0708	732.2362	2.0000	0.0737	1
YDL089W	0.2857	0.0492	5030.9741	0.0010	0.0000	1
YDR233C	0.5000	0.0468	973.3453	0.0010	0.0000	1
YLR324W	0.2667	0.0058	22757.1291	0.0010	0.0000	0
YML008C	0.2857	0.0198	5130.4538	0.0010	0.0000	0
YMR316C-B	0.6667	0.2051	135.4257	0.0010	0.0000	0
YPR028W	0.6000	0.1299	223.5714	0.0010	0.0000	0
YDL090C	1.0000	0.5000	0.0000	2.0000	0.0000	0
YKL019W	0.5000	0.2500	8765.0000	4.0000	1095.6250	1
YDL091C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YIL022W	0.4000	0.0223	22372.2959	8.0000	1.1315	1
YDL092W	1.0000	1.0000	0.0000	4.0000	0.0000	1
YKL122C	1.0000	1.0000	0.0000	4.0000	0.0000	1
YDL093W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGL055W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YDL097C	1.0000	0.4000	0.0000	0.0010	0.0000	1
YDL098C	0.6667	0.0871	1490.6072	4.0000	3.6576	1
YDL099W	0.6667	0.2857	48.7305	0.0010	0.0000	0
YKL050C	0.5000	0.0278	3390.2811	0.0010	0.0000	0
YNL199C	0.2857	0.0192	9388.3718	1.0000	0.0004	0
YOR164C	0.4000	0.0289	1616.5029	0.0010	0.0000	0
YPL252C	1.0000	0.0739	0.0000	0.0010	0.0000	1
YDL101C	0.5000	0.1462	697.3470	0.0010	0.0000	0
YKL025C	0.3636	0.0284	14880.8333	1.0000	0.0035	0
YDL102W	0.2047	0.0549	15994.0250	12.0000	51.3813	1
YHR118C	0.3333	0.1318	464.0130	11.0000	62.0903	1
YJR006W	0.6667	0.0382	802.4426	8.0000	0.5807	1
YNL291C	0.4286	0.0373	1604.6179	0.0010	0.0000	0
YOL093W	0.6667	0.0284	217.0056	0.0010	0.0000	0
YDL104C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YDL106C	0.6667	0.2000	134.2324	0.0010	0.0000	0
YFR034C	0.5000	0.0199	1853.8444	0.0010	0.0000	0
YDL107W	1.0000	0.1818	0.0000	0.0010	0.0000	0
YDL108W	0.2857	0.0577	1701.3496	17.0000	26.4572	1
YDL140C	0.1818	0.0175	21494.4834	23.0000	4.4309	1
YGL134W	0.6667	0.0503	840.8524	5.0000	0.4489	0
YOR151C	0.4000	0.1304	712.6025	14.0000	226.3941	1
YPR025C	0.5000	0.0471	5002.6045	22.0000	131.4984	1
YDL110C	0.4000	0.0724	7324.4185	1.0000	0.0803	0
YKL015W	0.6667	0.2222	810.5892	0.0010	0.0000	0
YLR125W	0.3333	0.0267	9912.2155	0.0010	0.0000	0
YOR078W	0.5000	0.1795	4461.2946	1.0000	2.3151	0
YJL036W	0.4000	0.0214	5699.4699	2.0000	0.0038	0
YDL114W	0.5000	0.4000	8765.0000	0.0010	0.0000	0
YDL123W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR040C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YCL044C	1.0000	0.0833	0.0000	0.0010	0.0000	0
YCL069W	1.0000	0.0833	0.0000	0.0010	0.0000	0
YDR113C	0.6667	0.0800	4383.0000	3.0000	3.2315	1
YGL179C	1.0000	0.0833	0.0000	0.0010	0.0000	0
YGL263W	0.6667	0.0769	238.9339	0.0010	0.0000	0
YHL004W	0.1538	0.0152	29261.3600	0.0010	0.0000	0
YHR033W	1.0000	0.0833	0.0000	0.0010	0.0000	0
YJL041W	0.2909	0.0242	14307.3653	17.0000	7.0067	1
YJL090C	0.3333	0.0625	6948.2140	8.0000	18.0943	1
YOL014W	0.5000	0.0739	4563.2178	0.0010	0.0000	0
YOR180C	0.3810	0.0285	3428.2248	0.0010	0.0000	0
YOR294W	0.6667	0.0800	4383.0000	0.0010	0.0000	1
YPL091W	0.6667	0.0587	379.1248	0.0010	0.0000	0
YDL120W	0.4000	0.2500	9855.7033	0.0010	0.0000	1
YGR207C	0.5000	0.0204	14253.6002	0.0010	0.0000	0
YPR004C	0.6667	0.3333	4383.0000	0.0010	0.0000	0
YDL121C	0.6667	0.0710	194.1899	0.0010	0.0000	0
YMR305C	0.6667	0.0205	454.2946	0.0010	0.0000	0
YDL190C	1.0000	0.5000	0.0000	1.0000	0.0000	0
YDL127W	0.4286	0.0229	9323.1523	4.0000	0.0699	0
YPL031C	0.0566	0.0164	166836.7233	27.0000	13.4470	0
YDL128W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YKL102C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YDL130W	0.1524	0.0352	20915.7579	12.0000	8.4567	0
YDR367W	0.6667	0.1417	4383.0000	0.0010	0.0000	1
YDR382W	0.5000	0.0648	2061.1322	12.0000	31.3119	0
YDR399W	0.6667	0.0157	1901.2099	0.0010	0.0000	0
YJL208C	0.4000	0.0268	6915.5789	0.0010	0.0000	0
YJL210W	0.4000	0.0184	3970.8398	0.0010	0.0000	0
YJR012C	1.0000	0.1524	0.0000	0.0010	0.0000	1
YJR108W	0.5000	0.0110	11305.5655	0.0010	0.0000	0
YJR144W	0.6667	0.0951	1315.1542	0.0010	0.0000	0
YKL002W	0.0523	0.0058	148479.2192	0.0010	0.0000	0
YLR051C	0.5000	0.0066	7538.0313	0.0010	0.0000	1
YFL009W	0.4722	0.0545	6265.9682	14.0000	71.4663	1
YGL249W	0.5000	0.0825	712.3207	0.0010	0.0000	0
YJR090C	0.2889	0.0217	12726.0012	14.0000	2.2278	0
YLR100W	0.6667	0.1700	1242.2822	0.0010	0.0000	1
YLR368W	0.2000	0.0647	16612.7618	0.0010	0.0000	0
YDL135C	0.4000	0.0847	155.8321	0.0010	0.0000	0
YDL137W	0.7000	0.0802	521.3187	0.0010	0.0000	0
YDL226C	0.1333	0.0235	31309.7436	0.0010	0.0000	0
YGL137W	1.0000	0.2273	0.0000	4.0000	0.0000	1
YDL138W	0.6667	0.0289	1570.4326	0.0010	0.0000	0
YDL139C	0.6667	0.0922	278.7553	0.0010	0.0000	1
YER125W	0.1417	0.0076	38367.0091	2.0000	0.0001	1
YGL130W	0.6667	0.1667	4383.0000	3.0000	60.8750	1
YML010W	1.0000	0.1818	0.0000	1.0000	0.0000	1
YNL266W	0.5000	0.0075	3824.9314	0.0010	0.0000	0
YOR210W	0.4000	0.0933	1226.2036	12.0000	64.3152	1
YOR224C	0.4000	0.0207	5250.3752	13.0000	0.8502	1
YPR086W	0.0207	0.0103	424752.3410	17.0000	0.4870	1
YDR212W	0.5333	0.2044	2069.9720	9.0000	1405.7204	1
YIL142W	0.5714	0.0707	2005.4801	9.0000	20.9301	1
YDL144C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YDR088C	0.4000	0.1250	7075.8409	12.0000	1194.0481	1
YDL146W	0.6667	0.0217	4383.0000	0.0010	0.0000	0
YKL070W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDL147W	0.2857	0.0070	19861.5182	0.0010	0.0000	1
YDR179C	0.4000	0.1324	5154.4858	1.0000	0.6327	0
YDR201W	0.2198	0.0224	11108.1417	26.0000	10.7239	1
YDR341C	1.0000	0.2857	0.0000	0.0010	0.0000	1
YDL149W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR065C	0.6667	0.2500	4383.0000	0.0010	0.0000	0
YDL150W	1.0000	1.0000	0.0000	2.0000	0.0000	1
YKR025W	1.0000	1.0000	0.0000	2.0000	0.0000	1
YDL153C	0.0625	0.0279	64423.9081	5.0000	0.3063	1
YBR041W	0.6667	0.0619	1711.3890	0.0010	0.0000	0
YDR040C	0.6667	0.0140	2501.8888	0.0010	0.0000	0
YDR269C	0.6667	0.0069	3412.5006	0.0010	0.0000	0
YDR307W	0.5000	0.0141	6477.3105	0.0010	0.0000	0
YDR422C	0.2500	0.0111	21469.2650	8.0000	0.0424	0
YFL001W	0.6667	0.0662	1158.9534	0.0010	0.0000	0
YGL120C	1.0000	0.0625	0.0000	1.0000	0.0000	1
YGL198W	0.3636	0.0067	23422.8516	0.0010	0.0000	0
YGR160W	0.5000	0.0507	1478.0958	0.0010	0.0000	0
YGR290W	0.6667	0.0442	443.7707	0.0010	0.0000	0
YJL175W	1.0000	0.0625	0.0000	0.0010	0.0000	0
YJR002W	0.5000	0.0541	514.6716	6.0000	0.4745	1
YNL125C	0.6667	0.0603	128.1270	0.0010	0.0000	0
YNL280C	0.6667	0.0168	2087.4849	0.0010	0.0000	0
YOL118C	1.0000	0.0625	0.0000	0.0010	0.0000	0
YOR252W	0.6667	0.0571	174.3066	2.0000	0.0099	0
YOR309C	0.6667	0.0493	366.5709	0.0010	0.0000	0
YOR314W	0.4000	0.0049	19686.6288	0.0010	0.0000	0
YPL026C	0.6667	0.0476	1092.3618	0.0010	0.0000	0
YPL076W	0.5000	0.0468	867.5021	0.0010	0.0000	1
YPR029C	0.4000	0.0463	2615.6219	17.0000	23.5266	0
YGL170C	0.4000	0.0146	4825.3491	0.0010	0.0000	0
YDL156W	0.6667	0.1015	175.4937	0.0010	0.0000	0
YGR040W	0.3611	0.0529	2716.1526	6.0000	1.6572	0
YGR178C	0.2222	0.0128	12339.3978	3.0000	0.0020	0
YJR122W	0.5000	0.0790	469.3631	6.0000	1.9722	0
YDL161W	0.3333	0.0626	10215.2995	0.0010	0.0000	0
YDL164C	0.6667	0.1004	105.0219	0.0010	0.0000	1
YGL207W	0.2364	0.0490	10116.6400	4.0000	0.8844	1
YDL165W	0.2857	0.0287	6065.0159	3.0000	0.0316	1
YGR014W	0.2500	0.0670	5733.9814	0.0010	0.0000	0
YDL166C	0.6667	0.1176	246.4790	0.0010	0.0000	1
YLR222C	0.4000	0.0326	4260.7448	0.0010	0.0000	1
YDL167C	0.6667	0.5000	4383.0000	0.0010	0.0000	0
YBL081W	0.6667	0.1912	8764.0000	0.0010	0.0000	0
YBR212W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YNR073C	1.0000	0.7000	0.0000	0.0010	0.0000	0
YDL179W	0.5000	0.0617	699.0001	1.0000	0.0051	0
YKR054C	0.2407	0.0244	17045.7647	20.0000	11.5808	0
YDL185W1	1.0000	0.5000	0.0000	0.0010	0.0000	0
YDL186W	0.6667	0.1111	4383.0000	0.0010	0.0000	0
YJL167W	1.0000	0.6667	0.0000	0.0010	0.0000	1
YDL188C	1.0000	0.2273	0.0000	0.0010	0.0000	0
YDR320C	0.5333	0.0309	1695.8475	0.0010	0.0000	0
YGL206C	0.3571	0.0819	4693.2723	9.0000	55.1088	0
YGR130C	0.6667	0.0695	663.3297	0.0010	0.0000	0
YDL193W	0.5000	0.0245	8162.6775	0.0010	0.0000	1
YGR062C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YDR345C	0.6667	0.0585	1360.2670	0.0010	0.0000	0
YHR092C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YHR094C	0.6667	0.1333	474.6225	0.0010	0.0000	0
YKL038W	0.6667	0.0585	1360.2670	0.0010	0.0000	0
YMR011W	1.0000	0.1818	0.0000	0.0010	0.0000	0
YDL195W	0.6000	0.1300	222.9087	20.0000	305.5918	1
YIL109C	0.4286	0.0812	13407.0286	16.0000	1021.5811	1
YPR181C	0.3182	0.0707	9801.6528	30.0000	2099.1613	1
YDL196W	0.6667	0.1818	4383.0000	0.0010	0.0000	1
YDL094C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YER071C	0.2000	0.0594	22815.5494	0.0010	0.0000	0
YDL198C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YMR072W	0.5000	0.0318	4620.6621	0.0010	0.0000	0
YDL203C	0.2857	0.0587	5422.5177	0.0010	0.0000	0
YGR058W	0.2500	0.0237	5119.8169	0.0010	0.0000	0
YOR372C	1.0000	0.2857	0.0000	0.0010	0.0000	1
YDL207W	0.4643	0.0173	2897.9119	7.0000	0.0418	1
YEL024W	1.0000	0.2576	0.0000	0.0010	0.0000	0
YER107C	0.3111	0.0097	10841.6953	14.0000	0.0821	0
YIL115C	0.3333	0.0567	796.1003	5.0000	0.3426	1
YDL208W	0.5000	0.0075	11153.1327	5.0000	0.0022	1
YHR072W-A	1.0000	0.2778	0.0000	4.0000	0.0000	1
YHR089C	0.3333	0.0168	7605.2011	8.0000	0.1025	1
YNL124W	0.3333	0.1170	12675.1255	3.0000	21.3467	1
YDL209C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YLR426W	0.5000	0.0143	6915.2801	0.0010	0.0000	0
YDL210W	0.5000	0.0240	6654.8862	0.0010	0.0000	0
YGL230C	0.4000	0.1813	4624.4093	0.0010	0.0000	0
YDL212W	1.0000	0.3333	0.0000	0.0010	0.0000	1
YDR508C	0.3333	0.0355	6611.4059	0.0010	0.0000	0
YDL213C	0.6667	0.0217	4383.0000	0.0010	0.0000	0
YFR032C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDL214C	0.4000	0.0593	1536.1057	0.0010	0.0000	0
YEL013W	0.2000	0.0077	17951.3202	0.0010	0.0000	0
YLR432W	0.4000	0.0825	2631.5441	0.0010	0.0000	0
YPR048W	0.4000	0.1243	2048.0621	0.0010	0.0000	1
YDL216C	0.6667	0.1152	595.0983	1.0000	0.0698	0
YMR025W	0.3333	0.0334	7530.9729	2.0000	0.0250	0
YJL054W	0.5000	0.2250	4407.6248	5.0000	706.0163	1
YDR082W	0.5000	0.1018	10413.9218	1.0000	0.5583	1
YMR106C	1.0000	0.4000	0.0000	4.0000	0.0000	0
YMR284W	0.6667	0.2182	3866.9544	4.0000	373.8798	0
YBL098W	1.0000	0.1333	0.0000	0.0010	0.0000	0
YEL064C	0.4000	0.0887	997.8705	0.0010	0.0000	0
YER123W	0.6667	0.0897	193.7403	0.0010	0.0000	0
YKR088C	1.0000	0.1333	0.0000	0.0010	0.0000	0
YOL129W	0.4000	0.0372	2384.7145	0.0010	0.0000	0
YPR113W	0.6667	0.0997	104.8169	0.0010	0.0000	1
YPR183W	0.5000	0.0502	1544.2691	0.0010	0.0000	1
YDL229W	1.0000	0.6667	0.0000	2.0000	0.0000	0
YKR084C	0.6667	0.2222	8764.0000	0.0010	0.0000	0
YNL209W	1.0000	0.6667	0.0000	2.0000	0.0000	0
YDL231C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YCR016W	0.6667	0.0287	4383.0000	0.0010	0.0000	0
YDL232W	1.0000	0.2857	0.0000	2.0000	0.0000	1
YOR085W	0.2857	0.0592	10449.7516	2.0000	0.2925	0
YDL235C	0.4762	0.0604	1716.8101	0.0010	0.0000	1
YJL128C	0.3929	0.0380	4784.3901	0.0010	0.0000	0
YLR113W	0.0731	0.0372	32313.5742	0.0010	0.0000	0
YNR031C	0.8333	0.2727	31.7911	0.0010	0.0000	0
YDL236W	1.0000	0.0172	0.0000	0.0010	0.0000	0
YDL237W	0.6667	0.1285	124.5421	0.0010	0.0000	0
YDL238C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YBR072W	0.4000	0.0167	1328.7405	0.0010	0.0000	0
YDR148C	0.2424	0.0075	27673.3954	0.0010	0.0000	0
YDR273W	0.6667	0.0661	278.5417	0.0010	0.0000	0
YHR184W	0.5000	0.0282	4499.7171	0.0010	0.0000	0
YLR072W	0.6667	0.0731	2779.3726	0.0010	0.0000	0
YML042W	0.2222	0.0062	37477.6984	0.0010	0.0000	0
YMR124W	0.3214	0.0371	6557.2747	0.0010	0.0000	0
YNR012W	0.2000	0.0151	24007.6639	0.0010	0.0000	0
YOL091W	0.4000	0.0433	923.7054	0.0010	0.0000	0
YOR324C	0.2500	0.0137	7646.1254	0.0010	0.0000	0
YPL070W	0.1161	0.0200	36871.4937	0.0010	0.0000	0
YDL243C	0.6667	0.0864	286.3393	0.0010	0.0000	0
YNL331C	0.4667	0.0177	1120.6994	0.0010	0.0000	0
YDL246C	0.5238	0.0155	4155.8331	0.0010	0.0000	0
YJR159W	0.4762	0.0120	9872.1354	0.0010	0.0000	0
YMR308C	0.1648	0.0612	10895.2288	0.0010	0.0000	1
YDR001C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR270W	0.6667	0.5000	4383.0000	0.0010	0.0000	0
YDR002W	0.6667	0.0721	463.7612	0.0010	0.0000	1
YDR076W	0.8364	0.0671	18.3804	10.0000	0.3115	0
YJL023C	0.6667	0.3567	53.2425	0.0010	0.0000	0
YDR006C	0.5000	0.1287	1032.3381	0.0010	0.0000	0
YKL093W	0.4000	0.1818	4742.6761	0.0010	0.0000	0
YDR009W	1.0000	0.5000	0.0000	4.0000	0.0000	0
YDR013W	0.6667	0.2000	117.2883	6.0000	27.0232	1
YDR016C	0.4286	0.0244	3314.6092	18.0000	2.9318	1
YGL061C	0.4286	0.0983	1401.4781	22.0000	597.5008	1
YKR037C	0.4286	0.0100	5325.3844	32.0000	0.7507	1
YDR479C	0.4000	0.0152	4814.7216	0.0010	0.0000	0
YDR020C	1.0000	0.2000	0.0000	0.0010	0.0000	0
YDR021W	0.6667	0.3333	4383.0000	0.0010	0.0000	1
YER127W	0.4000	0.0434	11795.7101	0.0010	0.0000	1
YDR022C	0.4000	0.0160	5213.0595	0.0010	0.0000	0
YDR026C	0.4000	0.0721	5721.9856	3.0000	1.6674	0
YBL092W	0.6667	0.2222	1127.3668	3.0000	49.4866	1
YKR092C	0.2857	0.0887	1702.6065	0.0010	0.0000	0
YDR484W	0.3214	0.0210	8370.4532	2.0000	0.0042	0
YJL029C	1.0000	0.2364	0.0000	2.0000	0.0000	0
YDR473C	0.5000	0.0251	3344.6450	5.0000	0.0826	1
YER027C	0.6000	0.0546	365.6173	8.0000	0.9967	0
YHR165C	0.5000	0.1503	4459.9181	6.0000	245.9780	1
YJL005W	0.6667	0.1472	140.0564	1.0000	0.0438	1
YMR140W	0.6000	0.0309	1460.2675	0.0010	0.0000	0
YMR235C	0.3333	0.0423	10202.2614	0.0010	0.0000	1
YNR011C	0.5000	0.1918	494.4883	0.0010	0.0000	1
YPR178W	0.3056	0.0077	14715.5727	19.0000	0.1088	1
YDR030C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YDR034C	0.0327	0.0185	216796.6700	0.0010	0.0000	0
YBR144C	0.6667	0.0122	2198.0030	0.0010	0.0000	0
YBR145W	0.6667	0.0122	2198.0030	0.0010	0.0000	0
YBR180W	1.0000	0.0327	0.0000	0.0010	0.0000	0
YDL247W	1.0000	0.0327	0.0000	0.0010	0.0000	0
YDR023W	1.0000	0.0327	0.0000	0.0010	0.0000	1
YDR277C	0.2000	0.0129	32139.8113	0.0010	0.0000	0
YDR342C	0.6667	0.0312	505.5388	0.0010	0.0000	0
YDR417C	1.0000	0.0327	0.0000	0.0010	0.0000	0
YDR438W	0.5000	0.0062	6840.0954	0.0010	0.0000	0
YDR449C	1.0000	0.0327	0.0000	0.0010	0.0000	1
YDR456W	0.5000	0.0246	2239.1131	0.0010	0.0000	0
YER038C	0.6667	0.0312	4658.7858	1.0000	0.0029	1
YER043C	1.0000	0.0327	0.0000	0.0010	0.0000	1
YER044C	0.4000	0.0255	17618.7481	0.0010	0.0000	0
YER064C	0.3333	0.0151	9701.8907	0.0010	0.0000	0
YFR021W	1.0000	0.0327	0.0000	0.0010	0.0000	0
YFR046C	0.6667	0.0280	1085.5874	1.0000	0.0004	0
YFR055W	0.5000	0.0160	3126.1432	0.0010	0.0000	0
YGL125W	1.0000	0.0327	0.0000	0.0010	0.0000	0
YGL169W	1.0000	0.0327	0.0000	0.0010	0.0000	1
YGL181W	0.0942	0.0119	47589.1196	0.0010	0.0000	0
YGL223C	0.6667	0.0325	326.5285	3.0000	0.0065	0
YGR111W	0.6667	0.0312	583.3407	0.0010	0.0000	0
YGR113W	0.1462	0.0243	25972.8783	48.0000	146.3067	1
YGR124W	0.6667	0.0317	230.2792	0.0010	0.0000	0
YGR189C	0.5000	0.0202	1785.7323	0.0010	0.0000	0
YGR295C	1.0000	0.0327	0.0000	0.0010	0.0000	0
YIL145C	0.5000	0.0155	8690.8480	0.0010	0.0000	0
YIR026C	1.0000	0.0327	0.0000	0.0010	0.0000	0
YJL002C	0.6667	0.0301	7589.1873	2.0000	0.0331	1
YJL185C	0.5000	0.0347	453.2207	0.0010	0.0000	0
YLR063W	0.6667	0.0297	4383.0000	0.0010	0.0000	0
YLR328W	0.3571	0.0123	10422.6714	0.0010	0.0000	0
YMR064W	1.0000	0.0327	0.0000	0.0010	0.0000	0
YMR094W	0.2571	0.0283	12892.2439	32.0000	69.7275	1
YMR187C	0.5000	0.0064	7853.1972	0.0010	0.0000	0
YOR009W	1.0000	0.0327	0.0000	0.0010	0.0000	0
YPL114W	0.6667	0.0322	4383.0000	0.0010	0.0000	0
YPL138C	0.6667	0.0322	4383.0000	0.0010	0.0000	0
YPL178W	0.4000	0.0117	10878.6327	8.0000	0.0423	0
YPR136C	0.6667	0.0138	2214.3181	0.0010	0.0000	1
YPR187W	1.0000	0.0327	0.0000	0.0010	0.0000	1
YDR042C	0.6667	0.0224	228.9117	0.0010	0.0000	0
YLR413W	0.6667	0.0076	672.5151	0.0010	0.0000	0
YDR044W	0.6667	0.0169	4464.0120	0.0010	0.0000	1
YBR215W	0.4000	0.0256	2458.0701	0.0010	0.0000	0
YDL062W	0.6667	0.1131	2485.3179	0.0010	0.0000	0
YER177W	0.5273	0.0218	12948.8855	0.0010	0.0000	0
